title,url,price,,add
锦苑 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2100,"http://pic2.58cdn.com.cn/dwater/fang/big/n_v2e08d7238e6e24189828a4fea5aa01c6f.jpg?wt=%40%E9%9F%A9%E5%BF%97%E5%B9%B3%E5%85%88%E7%94%9F&amp;ws=88efafc719f094d82d307c43dba60290&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v22e5d8c0441974c79874b6364ad9cb8de.jpg?wt=%40%E9%9F%A9%E5%BF%97%E5%B9%B3%E5%85%88%E7%94%9F&amp;ws=1eec32c1a0015400102243c01181403b&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v22ac22e9d30c94415be875a30de481f90.jpg?wt=%40%E9%9F%A9%E5%BF%97%E5%B9%B3%E5%85%88%E7%94%9F&amp;ws=deff40e9980cddab4538af1df8b471eb&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v25fbc15721798449ca2f10277ffe99288.jpg?wt=%40%E9%9F%A9%E5%BF%97%E5%B9%B3%E5%85%88%E7%94%9F&amp;ws=d0c40203e862e349cef32cc793378bcf&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v299f6c2fd8fb940a0a0d7924c359ee951.jpg?wt=%40%E9%9F%A9%E5%BF%97%E5%B9%B3%E5%85%88%E7%94%9F&amp;ws=4bd47122a2d4e8a98c254c83616f62b7&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v2f0bc6ac27b5146c3ba72fc8de3f6162a.jpg?wt=%40%E9%9F%A9%E5%BF%97%E5%B9%B3%E5%85%88%E7%94%9F&amp;ws=6793c92fa54ad423a32ae8a5459676ec&amp;w=696&amp;h=522&amp;crop=1",锦绣街7号
竹苑 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic3.58cdn.com.cn/dwater/fang/big/n_v2b0c74d5d949d4a3197970b2b9d59a338.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=806f8913a1bc4d3378f240cd26edf633&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2a5ea35e215b84f1a80aea74842bd9cb5.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=34d246f52cbbc920eb2f020940f0897d&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v295c688ac93c648c0acd903af65224004.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=77eb77f0f7246a67c609072e22e67458&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2bf2ead0568a94f538321545acaaa4f26.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=a4b0de62658f7034aa9a3de8e71758ea&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2abaf8b0dac574390b81fe33a02b27d98.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=3d63277942d7f73a5e29711ad6a14e39&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v23cf9357f7ef546d8a69fc699e4af2dee.jpg?wt=%40%E9%99%88%E5%A5%B3%E5%A3%AB&amp;ws=2e994f1c8f2465e0d68443dda189ea27&amp;w=696&amp;h=522&amp;crop=1",棕竹街5号
紫竹北街六十五号院 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,1600,,紫竹北街65号
成科路5号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2200,"http://pic7.58cdn.com.cn/dwater/fang/big/n_v2b3195d3dd621476585d7ebff9cca4a14.jpg?wt=%40%E5%BC%A0%E4%B9%90%E5%A5%B3%E5%A3%AB&amp;ws=187df8922da18f90c62339ce684981d0&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v2b83ddb4ec734458f91f61b7f21d2147f.jpg?wt=%40%E5%BC%A0%E4%B9%90%E5%A5%B3%E5%A3%AB&amp;ws=1697f615b5ad1bdedfb28e73a49e39e7&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v2c32adb93c2014b2cbb29d90572fa21ef.jpg?wt=%40%E5%BC%A0%E4%B9%90%E5%A5%B3%E5%A3%AB&amp;ws=e7ed6b00291cd583c5ee055df85c4903&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v245d2691d10704500931abcc39dce2ff6.jpg?wt=%40%E5%BC%A0%E4%B9%90%E5%A5%B3%E5%A3%AB&amp;ws=682362c7c7e7a08a873e61e15d6b0f50&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2288a8411fab44afdb01fc148131896d1.jpg?wt=%40%E5%BC%A0%E4%B9%90%E5%A5%B3%E5%A3%AB&amp;ws=2cfed320bd1ef5ebd359849db99cbcb6&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v20948d3cc6d01496b9e886b1b41a907d3.jpg?wt=%40%E5%BC%A0%E4%B9%90%E5%A5%B3%E5%A3%AB&amp;ws=2ce20c5134e6980d8b09652a22111146&amp;w=696&amp;h=522&amp;crop=1",成科路5号
玉林南路12号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2200,"http://pic2.58cdn.com.cn/dwater/fang/big/n_v225bb0e76167a43d98d00a3b6d54e8c87.jpg?wt=%40%E9%99%88%E5%A7%90%E5%A5%B3%E5%A3%AB&amp;ws=80d8b82d93761be255f2d7d5efc676ec&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v28f069a5149f14646ab5c9a4c058e7216.jpg?wt=%40%E9%99%88%E5%A7%90%E5%A5%B3%E5%A3%AB&amp;ws=bb20b8c87bce20068a83a90f8fd29235&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v2bd5782ad0c294c20b656145fc52f6fa5.jpg?wt=%40%E9%99%88%E5%A7%90%E5%A5%B3%E5%A3%AB&amp;ws=72e9ef2e91368ec80fd82a4a2b1ba0b0&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v23f83f43ddf0744b08eb1da391eba5131.jpg?wt=%40%E9%99%88%E5%A7%90%E5%A5%B3%E5%A3%AB&amp;ws=a113e92bdc5aee6f8dbd7bf7bd84ba7b&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v25fc71196a78448d2b9b67e54e6c58c9c.jpg?wt=%40%E9%99%88%E5%A7%90%E5%A5%B3%E5%A3%AB&amp;ws=11e107cf0038355038e61f3c59b33b70&amp;w=696&amp;h=522&amp;crop=1",玉林南路12号
玉林名居 3室2厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic1.58cdn.com.cn/dwater/fang/big/n_v2f8b3667e0a64425a92b5914ae0c8c4cb.jpg?wt=%40%E8%B0%AF%E5%85%88%E7%94%9F&amp;ws=b7cac303af1b355563f3121e70b61bd6&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v2587d8b032e4f4db087024f77ebc17fd1.jpg?wt=%40%E8%B0%AF%E5%85%88%E7%94%9F&amp;ws=f205bdfc01ad7614add42c1608b57e5a&amp;w=696&amp;h=522&amp;crop=1",芳华街21号
成都有机硅研究中心宿舍 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,700,"http://pic8.58cdn.com.cn/dwater/fang/big/n_v27930d6d22ebc4b34a5784b2188bf4d6f.jpg?wt=%40%E7%8E%8B%E5%85%88%E7%94%9F&amp;ws=b30a68b023b8375e14278648e5efe065&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2589ece86a9a3427081230e26997a1520.jpg?wt=%40%E7%8E%8B%E5%85%88%E7%94%9F&amp;ws=d80b46900912632eae50645c004fa541&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v22eb91a026df641b080fe62a54ab186f9.jpg?wt=%40%E7%8E%8B%E5%85%88%E7%94%9F&amp;ws=d68e77807f7738889ae15782a57fae97&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v240a689e2c4b34317a1510ccd3c87ecf8.jpg?wt=%40%E7%8E%8B%E5%85%88%E7%94%9F&amp;ws=2522a4bd5716740466bc6855b013772b&amp;w=696&amp;h=522&amp;crop=1",倪家桥路7号
棕南戊区 3室2厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2400,,棕南西街1号
南站社区12号院小区 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,650,,火车南站西路12号
东苑B区 3室2厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2300,,金桂路238号
中国核动力院宿舍 3室2厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic4.58cdn.com.cn/dwater/fang/big/n_v28bccd59ed6664095be7f32dff26c5380.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=d0d0d1d01f6d8c239d6fb0c195179a69&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2e644ab3748ac4558a620efaf93bb6603.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=f0c0274eca8fc1c8f230b6613a3cd19c&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v29cffe590e8c14a94bfd3ed9b5d039fee.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=ce9778af87681700c70dae685fa32fc9&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2b5c663f0d9774d50bb684bd414ab078a.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=a9c440c69381559492c46f58a83df282&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2ebdf99ef601143b8b43a36999e39d1de.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=65a94685a4976d06378bb4dc3d5f2f49&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v271e5b8166b4346209d49b352093fe593.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=144cc2ccb8fe600c79bb6861cc23e05a&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2417082f7b74e4630b79fe36d275389c3.jpg?wt=%40%E5%B0%8F%E5%94%90&amp;ws=d56115cbea237c928b520e0b92b2c505&amp;w=696&amp;h=522&amp;crop=1",紫荆东路57号
棕南正街9号院 3室2厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic4.58cdn.com.cn/anjuke_58/c6cf453524f3f76d63993c001532a75a?w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/anjuke_58/4fec54db7a32ebdc2a4a9af1ff3460a4?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/6b92308fd6578c33fc5f86769d0b4183?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/f3a0589042d882fe35d515ab788c5c48?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/1a00298cc5a5d8b54055a0b520c96423?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/40eda79ce845313ee6a09b2e02e131a4?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/fae5a2fbc897406ca8d10670ce2cc03e?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/663413649258d96e7ab9605e0f65fcce?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/5c89f82d714a52515b7427012e1d5abc?w=696&amp;h=522&amp;crop=1",棕南正街9号
棕北小区 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic7.58cdn.com.cn/p1/big/n_v20a61b1aef33944b6a440c67556eb241c.jpg?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/p1/big/n_v22174ea2fd82b4ac1aba6281051ef6870.jpg?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/p1/big/n_v2f8f3e87664dc4544866cfa0cb122ef96.jpg?w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/p1/big/n_v2334e24e2bf714c7c926d39ee16a9acaa.jpg?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/p1/big/n_v29cf09ab0c830424ca5f497b8fd7fdad1.jpg?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/p1/big/n_v22fd6df3de03f4911b56d293a0775603b.jpg?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/p1/big/n_v2f660ff8687444285af537fad640cdacc.jpg?w=696&amp;h=522&amp;crop=1",科院街6号
高攀西巷5号院 3室2厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,http://pic1.58cdn.com.cn/dwater/fang/big/n_v2f0a1b8cbc84e4883b96762a9145480b7.jpg?wt=%40%E4%BC%8D%E5%85%88%E7%94%9F&amp;ws=0e905c71c0e9ebb7b404c9f464bcf1a7&amp;w=696&amp;h=522&amp;crop=1,高攀西巷5号
倪家桥玉林小学中学旁,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic5.58cdn.com.cn/anjuke_58/d0217fae76b919474c71885076284142?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/73c7fa0f7c0dfdfc9a22dea8f4c01023?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/anjuke_58/f314f5a64568b83d2190c21b57c20a78?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/anjuke_58/27578410f67ce37e515c5fa8db0ddc94?w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/anjuke_58/7d0acf9ce92133157ec377255b069037?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/9867d981380dece6ff8940e406284d37?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/6a33d284d1a3a12c37941cd9d383afbd?w=696&amp;h=522&amp;crop=1",玉林街9号
保利中心旁棕南棕北精装优质套三，交通便利 价格便宜 有钥匙,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic2.58cdn.com.cn/anjuke_58/0ac56c077ce0fb4e433194923fb7aca2?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/587debb7c8e63a3ddd5f60b6e1108c04?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/05569af6b000aaa7d03feb89bc28fe8d?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/be9cc442ab9e359b579f53404b5db44d?w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/anjuke_58/a04ce32fdbd00db0f21dc7d00883e21f?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/6438be6d1fc2b47576e74edfe8cff0d9?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/d1aafb5f5c330c63441e71fec087acb4?w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/anjuke_58/f195015dfac02e8f2d191125d083d494?w=696&amp;h=522&amp;crop=1",棕南西街5号
武侯棕南棕北保利中心人民南路倪家桥地铁口套三精装 家具齐全急,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic5.58cdn.com.cn/anjuke_58/3a36f21bed33999e8bf5325dcb5810d8?w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/anjuke_58/25336989ea34efba63251cd12ae3f78b?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/0b93b90ce98d1bb5ce31347ca4885251?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/1c2f4bcde6e0cd06764a52b8e10d5cf0?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/7e5ba80b0e4aa26c34558e79bc271e06?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/bfc4304833ab455e24d1fd55e3774dc5?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/246c998a503e613eab590413450ff505?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/0397c330e9876e0e9d711fad467a08c8?w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/anjuke_58/afdec15b82fb52da2829a241efd75c5d?w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/anjuke_58/231653106b3d665a9798f702c4bc6c0b?w=696&amp;h=522&amp;crop=1",领事馆路10号
江南岸 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,1300,"http://pic8.58cdn.com.cn/dwater/fang/big/n_v2535a07a0f8594550802612d522570c15.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=32c1d2da5049b80bee89bd7518e5249e&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2f45f3418a7304c4bbdde80fecaf12fab.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=3b63ed82b5b07ba10975949695b11dbb&amp;w=696&amp;h=522&amp;crop=1,http://pic5.58cdn.com.cn/dwater/fang/big/n_v255ec296d1a354be5b3f8a9d21b946cec.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=c5f22d5d6b1c7b6c67ccfd2a7c2a8412&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v264bf2afda1724a8384688aa9eab7a5bd.jpg?wt=%40%E5%AD%99%E5%85%B0%E5%A5%B3%E5%A3%AB&amp;ws=06bf59663c673ef422dc92b5fa5687c9&amp;w=696&amp;h=522&amp;crop=1",益州大道北段7号
高攀路17号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2400,http://pic6.58cdn.com.cn/dwater/fang/big/n_v229d0e023b3ce4ef2b0949736b06d7bdc.jpg?wt=%40%E4%BC%8D%E5%85%88%E7%94%9F&amp;ws=1dd3e34c4eb6ec99f05c20df8e7933d1&amp;w=696&amp;h=522&amp;crop=1,高攀路17号
翔宇苑北区 3室2厅2卫,http://cd.58.com/zufang/32866772972223x.shtml,2300,"http://pic6.58cdn.com.cn/dwater/fang/big/n_v2a477556374d1425abddd2c91628691d3.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=48dcf558cd9dda54d0f664d6ef8c38a1&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v24bab488ff9324d8f836f453c557b4b2d.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=344aa4d6c84e948505e47963244348f7&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v2e39cc5d93daf4ca091622ddb7a023264.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=ccb040aa85dc82076f054b3a25fb5873&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v232045c96ce794f6eb957d6c32b26c057.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=ff875ded4f1a7455359ead11a320771e&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v2d4d9e99d6cbe4513958f02f61ddb5191.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=29d7c06c09ac6ba8754e532deaac5efd&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v25b305c2ed4244377ab28409a1b999e34.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=fb9ffe0d0902d8949e51e33bed5037f7&amp;w=696&amp;h=522&amp;crop=1,http://pic3.58cdn.com.cn/dwater/fang/big/n_v276a45fee05f645cba953f10f96009aec.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=497a014f09ae23270c08429fe2360c29&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2f1bbdeaed6de4ca4a98c1eb4101870ff.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=50da242d26cb77060fc48e97d2d10605&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2966e36fb63fc4c82a376c1b750f9c0e2.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=d3e6f507786d498ed23bb0d8987af0f6&amp;w=696&amp;h=522&amp;crop=1,http://pic2.58cdn.com.cn/dwater/fang/big/n_v2b666b1b3ea054e20b60da3720c6fd27b.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=46eade6df8148eb0a9cd8df07e575013&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2203c661c525343ecbaee7274f5e42299.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=f2ed08fda60c943bb2ad6a7ecb6e40dc&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2ddb5eb20cb7845dc83c0dcf86000695d.jpg?wt=%40%E5%B0%8F%E5%90%95&amp;ws=3da524e9c18357201969672293e51816&amp;w=696&amp;h=522&amp;crop=1",紫薇东路10号
玉林下横巷小区 3室1厅1卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,2200,"http://pic6.58cdn.com.cn/dwater/fang/big/n_v23a1c3be1fafc4ceb9a75a7659c93a380.jpg?wt=%40%E6%B1%AA%E5%A5%B3%E5%A3%AB&amp;ws=cac824938d69ce4c39fe921c2bb112e0&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v201e2815538a04003b7562a6c05d4668c.jpg?wt=%40%E6%B1%AA%E5%A5%B3%E5%A3%AB&amp;ws=7741acd9ded95bbb3eb89f1fe487c013&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2bac0a431bf1b4444a22b5bfbf88a450f.jpg?wt=%40%E6%B1%AA%E5%A5%B3%E5%A3%AB&amp;ws=d0edc40b9fda99bcc75536aede76b848&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v2427c0e1a47fe42ecbc798103adc1e990.jpg?wt=%40%E6%B1%AA%E5%A5%B3%E5%A3%AB&amp;ws=979ba04f1c2ac94a0b8991a97bc22b26&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v20931c4a57ea04850b244dd75293e61f6.jpg?wt=%40%E6%B1%AA%E5%A5%B3%E5%A3%AB&amp;ws=6b3547baa19cc2add7c9ae424a046003&amp;w=696&amp;h=522&amp;crop=1",玉林下横巷6号
成科路2号院 3室1厅1卫,http://cd.58.com/zufang/32866772972223x.shtml,2500,"http://pic2.58cdn.com.cn/anjuke_58/918215806833c447a53a1e69e3a73054?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/3ed7a8f3e32f138098f415f44333adc1?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/524740a40d92590d00a5e42e3b23a05e?w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/anjuke_58/a055a4f405341525a78e86873c426e27?w=696&amp;h=522&amp;crop=1",成科路2号
南延新苑 3室1厅2卫(个人),http://cd.58.com/zufang/32866772972223x.shtml,900,"http://pic8.58cdn.com.cn/dwater/fang/big/n_v2e797ec3d53d4466993700808744eb7a8.jpg?wt=%40%E6%9D%A8%E6%B5%A9%E5%85%88%E7%94%9F&amp;ws=d357f3e8d0f0ccdf7818ead1a6721797&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v22277347050aa42cd90f83b8d2c74777d.jpg?wt=%40%E6%9D%A8%E6%B5%A9%E5%85%88%E7%94%9F&amp;ws=b10b69068316be87aa1180273dd41885&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v255890499599c4b81b1d9eae7e6d247fc.jpg?wt=%40%E6%9D%A8%E6%B5%A9%E5%85%88%E7%94%9F&amp;ws=693d921427fc46408f4b87e5a9486e46&amp;w=696&amp;h=522&amp;crop=1,http://pic1.58cdn.com.cn/dwater/fang/big/n_v2975b994a263b4046b691625ca9590fc8.jpg?wt=%40%E6%9D%A8%E6%B5%A9%E5%85%88%E7%94%9F&amp;ws=3ab7f9cda3476aa282cac4c63af03d45&amp;w=696&amp;h=522&amp;crop=1",天和东路180号
江南岸 3室1厅2卫,http://cd.58.com/zufang/32866772972223x.shtml,1200,"http://pic8.58cdn.com.cn/dwater/fang/big/n_v270e87fce154b4930a90bbd2f8607e20b.jpg?wt=%40%E9%83%91%E7%BA%A2%E5%85%88%E7%94%9F&amp;ws=6944071ceb02011f50d5dc2ab55c7544&amp;w=696&amp;h=522&amp;crop=1,http://pic6.58cdn.com.cn/dwater/fang/big/n_v2abd0eb2fc141489fb58cfb60920d125b.jpg?wt=%40%E9%83%91%E7%BA%A2%E5%85%88%E7%94%9F&amp;ws=f0ab37cc97376b5dd982b317e86bf331&amp;w=696&amp;h=522&amp;crop=1,http://pic8.58cdn.com.cn/dwater/fang/big/n_v22ed29d36fcab4e368003df058607e19a.jpg?wt=%40%E9%83%91%E7%BA%A2%E5%85%88%E7%94%9F&amp;ws=99628e760b693a2787d035f97ff2e74b&amp;w=696&amp;h=522&amp;crop=1,http://pic4.58cdn.com.cn/dwater/fang/big/n_v2676325f6d782441fab25058cc79b9ebd.jpg?wt=%40%E9%83%91%E7%BA%A2%E5%85%88%E7%94%9F&amp;ws=91ee76eb4a5425bf1a6febd5ae079d1c&amp;w=696&amp;h=522&amp;crop=1,http://pic7.58cdn.com.cn/dwater/fang/big/n_v29d9dd78ad07045898096da375cec81b0.jpg?wt=%40%E9%83%91%E7%BA%A2%E5%85%88%E7%94%9F&amp;ws=63296f14876dbdfd5de0670451f6405d&amp;w=696&amp;h=522&amp;crop=1",益州大道北段7号
